6.331313131313130727e-02,5.800000000000000000e+01,4.200000000000000000e+01
6.532323232323232476e-02,5.800000000000000000e+01,4.200000000000000000e+01
6.733333333333332837e-02,4.600000000000000000e+01,5.400000000000000000e+01
6.934343434343434587e-02,5.800000000000000000e+01,4.200000000000000000e+01
7.135353535353534948e-02,5.500000000000000000e+01,4.500000000000000000e+01
7.336363636363636698e-02,5.300000000000000000e+01,4.700000000000000000e+01
7.537373737373737059e-02,5.600000000000000000e+01,4.400000000000000000e+01
7.738383838383838809e-02,6.800000000000000000e+01,3.200000000000000000e+01
7.939393939393939170e-02,5.800000000000000000e+01,4.200000000000000000e+01
8.140404040404040920e-02,5.900000000000000000e+01,4.100000000000000000e+01
8.341414141414141281e-02,4.700000000000000000e+01,5.300000000000000000e+01
8.542424242424243030e-02,5.200000000000000000e+01,4.800000000000000000e+01
8.743434343434343392e-02,5.200000000000000000e+01,4.800000000000000000e+01
8.944444444444445141e-02,4.800000000000000000e+01,5.200000000000000000e+01
9.145454545454545503e-02,5.400000000000000000e+01,4.600000000000000000e+01
9.346464646464647252e-02,5.200000000000000000e+01,4.800000000000000000e+01
9.547474747474747614e-02,6.100000000000000000e+01,3.900000000000000000e+01
9.748484848484847975e-02,5.000000000000000000e+01,5.000000000000000000e+01
9.949494949494949725e-02,5.600000000000000000e+01,4.400000000000000000e+01
1.015050505050505009e-01,5.300000000000000000e+01,4.700000000000000000e+01
1.035151515151515184e-01,6.500000000000000000e+01,3.500000000000000000e+01
1.055252525252525220e-01,5.600000000000000000e+01,4.400000000000000000e+01
1.075353535353535395e-01,5.200000000000000000e+01,4.800000000000000000e+01
1.095454545454545431e-01,5.000000000000000000e+01,5.000000000000000000e+01
1.115555555555555606e-01,5.500000000000000000e+01,4.500000000000000000e+01
1.135656565656565642e-01,4.900000000000000000e+01,5.100000000000000000e+01
1.155757575757575817e-01,4.700000000000000000e+01,5.300000000000000000e+01
1.175858585858585853e-01,4.800000000000000000e+01,5.200000000000000000e+01
1.195959595959596028e-01,4.800000000000000000e+01,5.200000000000000000e+01
1.216060606060606064e-01,5.800000000000000000e+01,4.200000000000000000e+01
1.236161616161616239e-01,5.900000000000000000e+01,4.100000000000000000e+01
1.256262626262626136e-01,5.600000000000000000e+01,4.400000000000000000e+01
1.276363636363636311e-01,4.800000000000000000e+01,5.200000000000000000e+01
1.296464646464646486e-01,5.200000000000000000e+01,4.800000000000000000e+01
1.316565656565656661e-01,4.800000000000000000e+01,5.200000000000000000e+01
1.336666666666666559e-01,5.600000000000000000e+01,4.400000000000000000e+01
1.356767676767676734e-01,5.000000000000000000e+01,5.000000000000000000e+01
1.376868686868686908e-01,5.600000000000000000e+01,4.400000000000000000e+01
1.396969696969697083e-01,5.500000000000000000e+01,4.500000000000000000e+01
1.417070707070706981e-01,4.800000000000000000e+01,5.200000000000000000e+01
1.437171717171717156e-01,5.400000000000000000e+01,4.600000000000000000e+01
1.457272727272727331e-01,4.700000000000000000e+01,5.300000000000000000e+01
1.477373737373737506e-01,4.800000000000000000e+01,5.200000000000000000e+01
1.497474747474747403e-01,5.000000000000000000e+01,5.000000000000000000e+01
1.517575757575757578e-01,4.400000000000000000e+01,5.600000000000000000e+01
1.537676767676767753e-01,5.200000000000000000e+01,4.800000000000000000e+01
1.557777777777777928e-01,5.400000000000000000e+01,4.600000000000000000e+01
1.577878787878787825e-01,5.300000000000000000e+01,4.700000000000000000e+01
1.597979797979798000e-01,4.900000000000000000e+01,5.100000000000000000e+01
1.618080808080808175e-01,4.400000000000000000e+01,5.600000000000000000e+01
1.638181818181818072e-01,4.300000000000000000e+01,5.700000000000000000e+01
1.658282828282828247e-01,5.300000000000000000e+01,4.700000000000000000e+01
1.678383838383838422e-01,4.900000000000000000e+01,5.100000000000000000e+01
1.698484848484848597e-01,4.700000000000000000e+01,5.300000000000000000e+01
1.718585858585858495e-01,5.600000000000000000e+01,4.400000000000000000e+01
1.738686868686868670e-01,3.800000000000000000e+01,6.200000000000000000e+01
1.758787878787878844e-01,4.600000000000000000e+01,5.400000000000000000e+01
1.778888888888889019e-01,5.300000000000000000e+01,4.700000000000000000e+01
1.798989898989898917e-01,5.600000000000000000e+01,4.400000000000000000e+01
1.819090909090909092e-01,5.900000000000000000e+01,4.100000000000000000e+01
1.839191919191919267e-01,4.300000000000000000e+01,5.700000000000000000e+01
1.859292929292929442e-01,5.000000000000000000e+01,5.000000000000000000e+01
1.879393939393939339e-01,4.800000000000000000e+01,5.200000000000000000e+01
1.899494949494949514e-01,5.000000000000000000e+01,5.000000000000000000e+01
1.919595959595959689e-01,4.200000000000000000e+01,5.800000000000000000e+01
1.939696969696969586e-01,4.700000000000000000e+01,5.300000000000000000e+01
1.959797979797979761e-01,5.600000000000000000e+01,4.400000000000000000e+01
1.979898989898989936e-01,5.000000000000000000e+01,5.000000000000000000e+01
2.000000000000000111e-01,5.000000000000000000e+01,5.000000000000000000e+01
