4.449999999999999789e-02,6.256000000000000000e+03,3.744000000000000000e+03
4.499999999999999833e-02,6.206000000000000000e+03,3.794000000000000000e+03
4.549999999999999878e-02,6.222000000000000000e+03,3.778000000000000000e+03
4.599999999999999922e-02,6.140000000000000000e+03,3.860000000000000000e+03
4.649999999999999967e-02,6.116000000000000000e+03,3.884000000000000000e+03
4.700000000000000011e-02,6.047000000000000000e+03,3.953000000000000000e+03
4.750000000000000056e-02,6.087000000000000000e+03,3.913000000000000000e+03
4.800000000000000100e-02,6.207000000000000000e+03,3.793000000000000000e+03
4.850000000000000144e-02,6.040000000000000000e+03,3.960000000000000000e+03
4.900000000000000189e-02,6.180000000000000000e+03,3.820000000000000000e+03
4.950000000000000233e-02,6.048000000000000000e+03,3.952000000000000000e+03
5.000000000000000278e-02,6.001000000000000000e+03,3.999000000000000000e+03
